,track_id,spotify_track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist_fame_loo,artists_listeners,download_status,audio_path
1365,97587,41KT3A1f8OiYZwLbrN6iG9,Matheus & Kauan,Na Praia 2 (Ao Vivo),Vim Pra Ficar - Ao Vivo,47,206673,False,0.569,0.664,0,-5.703,1,0.223,0.672,0.0,0.742,0.476,144.754,4,sertanejo,Matheus & Kauan,51.0,391716.0,skipped_existing,data/audio/41KT3A1f8OiYZwLbrN6iG9.mp3
1366,96684,4fAEZ7R3AK04kt0iXBbiF6,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 2",O Amor Não Tem Culpa,38,86053,False,0.641,0.504,7,-7.884,0,0.0531,0.35,0.0,0.174,0.87,167.976,4,samba,RDN,46.0,15640.0,skipped_existing,data/audio/4fAEZ7R3AK04kt0iXBbiF6.mp3
1367,29066,0PMNxtgeNSmPPp4aiA4T8F,ILLENIUM;Valerie Broussard;NURKO,Sideways,Sideways,56,251830,False,0.474,0.792,5,-3.302,1,0.051,0.0662,1.09e-06,0.277,0.31,141.926,4,dubstep,ILLENIUM,56.0,935818.0,skipped_existing,data/audio/0PMNxtgeNSmPPp4aiA4T8F.mp3
1368,35050,7txFKODDkOV5xv7AtAvbiN,Cleber & Cauan,Sonho (Ao Vivo),Sonho - Ao Vivo,50,232924,False,0.49,0.756,0,-3.498,1,0.0305,0.55,0.0,0.975,0.386,82.261,4,forro,Cleber & Cauan,36.0,63832.0,skipped_existing,data/audio/7txFKODDkOV5xv7AtAvbiN.mp3
1369,4819,6vMaCzTnismT6N45MDCMfa,You'll Never Get to Heaven,Images,Beyond the Clouds,47,248680,False,0.633,0.574,7,-9.667,0,0.0299,0.792,0.921,0.105,0.236,117.515,4,ambient,You'll Never Get to Heaven,53.75,697554.0,skipped_existing,data/audio/6vMaCzTnismT6N45MDCMfa.mp3
1370,97846,0fED712eIogbaWlvLZAcU3,João Paulo & Daniel,Volume 5,O cheiro dela,44,168733,False,0.597,0.548,5,-7.297,1,0.0375,0.192,0.0,0.305,0.719,78.965,4,sertanejo,João Paulo & Daniel,45.5,76987.0,skipped_existing,data/audio/0fED712eIogbaWlvLZAcU3.mp3
1371,100756,3cf8teQ3FB4dDgMmVXd2R7,Me First and the Gimme Gimmes,Are We Not Men? We Are Diva!,Beautiful,32,132253,False,0.46,0.943,10,-4.375,0,0.0996,0.000465,0.0,0.251,0.593,110.828,4,ska,Me First and the Gimme Gimmes,34.0,554706.0,skipped_existing,data/audio/3cf8teQ3FB4dDgMmVXd2R7.mp3
1372,69219,1GHFHyDdpIdU3uIP3cFurO,Job Kurian;Neha Nair,22 Female Kottayam (Original Motion Picture Soundtrack),Melle Kollum,35,276520,False,0.634,0.555,8,-8.264,0,0.0244,0.433,0.349,0.148,0.516,104.988,4,malay,Job Kurian,43.0,8161.0,skipped_existing,data/audio/1GHFHyDdpIdU3uIP3cFurO.mp3
1373,27793,25XOcOj9UIdPHf6QxsNsGp,Calyx & TeeBee,1x1,Ghostwriter,16,260294,False,0.524,0.98,1,-1.32,1,0.198,0.00666,0.101,0.114,0.343,170.048,4,drum-and-bass,Calyx & TeeBee,18.5,94817.0,skipped_existing,data/audio/25XOcOj9UIdPHf6QxsNsGp.mp3
1374,63678,2TiOUmPgDYrs4uV50fWKyg,Peyk,İçimdeki İz,Piç,35,210295,False,0.799,0.563,4,-6.068,0,0.0468,0.349,1.91e-05,0.0875,0.708,120.094,4,j-rock,Peyk,37.5,27936.0,skipped_existing,data/audio/2TiOUmPgDYrs4uV50fWKyg.mp3
1375,90581,66QG0d49tpc9VqfZZ590Oi,Roberto Jordan,Roberto Jordán,Amor de Estudiante,32,124969,False,0.629,0.356,1,-14.014,1,0.0311,0.844,0.353,0.228,0.779,110.622,3,rock-n-roll,Roberto Jordan,33.0,1575.0,skipped_existing,data/audio/66QG0d49tpc9VqfZZ590Oi.mp3
1376,11827,4439aAX3jNkNKx1ygUr9WC,Laura Marling,Song For Our Daughter,For You,52,237228,False,0.553,0.104,0,-16.152,1,0.0372,0.947,1.2e-05,0.0984,0.186,97.067,4,british,Laura Marling,56.0,1424295.0,skipped_existing,data/audio/4439aAX3jNkNKx1ygUr9WC.mp3
1377,38765,6VNRBXV7lQz9VAHhsfYkrE,The Heavy,The Glorious Dead,Can't Play Dead,44,260180,True,0.603,0.82,4,-6.145,0,0.051,0.000506,2.34e-06,0.13,0.408,103.907,4,garage,The Heavy,60.0,873499.0,skipped_existing,data/audio/6VNRBXV7lQz9VAHhsfYkrE.mp3
1378,35525,6RIgQA2qO4AN2epqltADwU,"Santanna ""O Cantador""",Forró Popular Brasileiro,Me Dá Meu Coração,40,260786,False,0.625,0.658,9,-5.814,0,0.0359,0.452,0.0,0.195,0.956,162.136,1,forro,"Santanna ""O Cantador""",41.0,44326.0,skipped_existing,data/audio/6RIgQA2qO4AN2epqltADwU.mp3
1379,100398,7u6COXLLPAbO4TTlSimsNx,Los Fabulosos Cadillacs,En Vivo en The Theater at Madison Square Garden,Mal Bicho - En Vivo en Theater at Madison Square Garden,38,417880,False,0.526,0.92,7,-6.027,1,0.158,0.103,8.33e-05,0.755,0.295,104.616,4,ska,Los Fabulosos Cadillacs,40.0,546056.0,ok,data/audio/7u6COXLLPAbO4TTlSimsNx.mp3
1380,101701,6f2CmmgE9LM9MpyF5qJVu9,BLVKSHP,Atmosphere,Atmosphere,58,68040,False,0.0954,0.0847,0,-26.166,1,0.0456,0.969,0.887,0.0826,0.0356,164.752,3,sleep,BLVKSHP,36.0,71083.0,skipped_existing,data/audio/6f2CmmgE9LM9MpyF5qJVu9.mp3
1381,99085,7uo2L5FAja3pWIBa3HJVeC,Zeph,scared of everything,could you love me while i hate myself,70,60333,False,0.68,0.406,9,-11.313,1,0.0414,0.782,0.00019,0.11,0.551,119.901,4,singer-songwriter,Zeph,36.0,708727.0,skipped_existing,data/audio/7uo2L5FAja3pWIBa3HJVeC.mp3
1382,74282,0Q24mg3fSrFI12AIqF43JL,Frejat,Dose Dupla Frejat,Segredos,45,233533,False,0.581,0.731,7,-5.189,1,0.0289,0.192,0.0,0.405,0.579,127.582,4,mpb,Frejat,45.0,268199.0,skipped_existing,data/audio/0Q24mg3fSrFI12AIqF43JL.mp3
1383,42073,0v7w4yIv4KEHzEIz3z1VVr,disrupt,The Rest,Protest,19,114933,False,0.192,0.993,1,-4.704,1,0.232,1.39e-05,2.29e-06,0.241,0.13,171.474,4,grindcore,disrupt,15.25,120579.0,skipped_existing,data/audio/0v7w4yIv4KEHzEIz3z1VVr.mp3
1384,54649,3NHcJ4GO4Mg6FLCQtChudf,Luke Vibert,Luke Vibert Presents UK Garave Vol. 1,Everybody - Original Mix,12,274159,False,0.727,0.891,10,-7.218,0,0.0402,0.00204,0.519,0.114,0.629,127.01,4,idm,Luke Vibert,12.0,303956.0,skipped_existing,data/audio/3NHcJ4GO4Mg6FLCQtChudf.mp3
1385,81255,1ZaeaGLhFSckG8sv1y7AWk,Harrdy Sandhu,Kya Baat Ay,Kya Baat Ay,68,179444,False,0.849,0.592,6,-4.309,0,0.102,0.632,2.39e-06,0.108,0.652,89.966,4,pop,Harrdy Sandhu,65.5,62755.0,skipped_existing,data/audio/1ZaeaGLhFSckG8sv1y7AWk.mp3
1386,79557,1ZxqvIpfcqYDcV4nP6jxms,Haakon Stange,Finding Hope,Finding Hope,48,147000,False,0.216,0.0819,9,-26.17,1,0.0444,0.994,0.954,0.0931,0.0911,71.07,5,piano,Haakon Stange,36.0,47007.0,skipped_existing,data/audio/1ZxqvIpfcqYDcV4nP6jxms.mp3
1387,17829,0Dq9fMtiubl73UQCiKRYi8,Daniel Deluxe,Ghostrunner (Original Soundtrack),The Orb,38,121919,False,0.512,0.947,4,-8.508,1,0.0529,0.318,0.841,0.785,0.746,126.012,4,club,Daniel Deluxe,43.5,211210.0,skipped_existing,data/audio/0Dq9fMtiubl73UQCiKRYi8.mp3
1388,69529,5k56BnB8zN8ndrrdaagZWT,Sayanora Philip,Big B (Original Motion Picture Soundtrack),Oh January,25,317492,False,0.67,0.929,7,-5.483,0,0.251,0.401,0.000506,0.317,0.556,140.0,4,malay,Sayanora Philip,31.5,1883.0,skipped_existing,data/audio/5k56BnB8zN8ndrrdaagZWT.mp3
1389,78365,3YFcVew490BQBBNj7jlIZG,Andreas Gabalier,Da komm' ich her,Meine Heimat,30,208480,False,0.574,0.694,9,-4.945,1,0.0265,0.436,0.0,0.297,0.538,80.986,4,party,Andreas Gabalier,30.0,78078.0,skipped_existing,data/audio/3YFcVew490BQBBNj7jlIZG.mp3
1390,11233,2DaWMfNerea2PqBFo4zosb,James Hunter,The Hard Way,Carina,40,250840,False,0.867,0.349,5,-9.32,1,0.046,0.598,0.00488,0.0731,0.961,113.546,4,british,James Hunter,29.5,77843.0,skipped_existing,data/audio/2DaWMfNerea2PqBFo4zosb.mp3
1391,28665,6EnHdhpdycjPxayoU5VAU9,MYRNE,What Can I Do,What Can I Do,38,256000,False,0.518,0.812,7,-7.155,1,0.0503,0.215,0.00752,0.144,0.0753,119.968,4,dub,MYRNE,50.25,119061.0,skipped_existing,data/audio/6EnHdhpdycjPxayoU5VAU9.mp3
1392,19908,03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Crash My Party,Play It Again,75,226866,False,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4,country,Luke Bryan,2.0,1161015.0,skipped_existing,data/audio/03fT3OHB9KyMtGMt2zwqCT.mp3
1393,2932,2NXYLpZdCZ6qaqZlaMpDMd,Luis Alberto Spinetta,Mondo Di Cromo,No Te Alejes Tanto De Mí,45,209893,False,0.783,0.292,2,-18.026,1,0.0404,0.164,0.00185,0.153,0.696,120.802,4,alt-rock,Luis Alberto Spinetta,38.5,210042.0,skipped_existing,data/audio/2NXYLpZdCZ6qaqZlaMpDMd.mp3
1394,78978,2I3XLu6ThQsjAMAEfNs5wW,Mia Julia,Mitten in Mia,Mein bester Zeuge bin ich,23,210226,False,0.659,0.911,4,-2.509,1,0.0287,0.00829,0.0,0.407,0.736,110.01,4,party,Mia Julia,30.0,43869.0,skipped_existing,data/audio/2I3XLu6ThQsjAMAEfNs5wW.mp3
1395,76336,1R1wQkLdV9YqZkw34gkFla,Vienna State Opera Chorus;Wiener Philharmoniker;Sir Georg Solti,Work From Home With Mozart,"Mozart: Requiem in D minor, K.626: Lacrimosa",23,193626,False,0.18,0.0862,2,-22.366,0,0.0387,0.983,0.375,0.104,0.039,78.536,4,opera,Vienna State Opera Chorus,25.0,5157.0,skipped_existing,data/audio/1R1wQkLdV9YqZkw34gkFla.mp3
1396,61367,7cLBuTgnDqzcxUZ3ZUn5lw,AKB48,Teacher Teacher <劇場盤>,蜂の巣ダンス(Team 8),23,248264,False,0.666,0.976,0,-1.514,1,0.143,0.483,0.0,0.286,0.775,136.916,4,j-idol,AKB48,21.5,197089.0,skipped_existing,data/audio/7cLBuTgnDqzcxUZ3ZUn5lw.mp3
1397,97539,1hJML1xZQEl7WBJTVz8LPj,Os Serranos,Top 20 Só Sucessos - o Grande Baile do Rio Grande,Criado Em Galpão,47,289160,False,0.81,0.554,2,-8.727,1,0.0373,0.273,0.0,0.0376,0.796,101.034,4,sertanejo,Os Serranos,50.5,30468.0,skipped_existing,data/audio/1hJML1xZQEl7WBJTVz8LPj.mp3
1398,12191,1E1SEZp8TW3el5VZ5Wr7eC,Mr.,If I Am…,森林,52,306880,False,0.525,0.479,5,-7.768,1,0.0299,0.0495,0.0,0.13,0.359,75.012,4,cantopop,Mr.,36.0,13628.0,skipped_existing,data/audio/1E1SEZp8TW3el5VZ5Wr7eC.mp3
1399,80642,2oAy8P7WfjbZW0cWw6RnAG,Pankaj Udhas,Bollywood & Ghazal Collection of Pankaj Udhas,"Chhupana Bhi Nahin Aata (From ""Baazigar"")",59,322066,False,0.394,0.517,3,-11.817,1,0.0714,0.362,2.26e-06,0.129,0.646,157.333,3,pop-film,Pankaj Udhas,60.5,29437.0,skipped_existing,data/audio/2oAy8P7WfjbZW0cWw6RnAG.mp3
1400,108879,2keD5MiS8qMZCBZG1sCFXJ,Alfredo De Angelis;Floreal Ruiz,Zorro Gris,Dejame Así,16,178853,False,0.623,0.271,9,-6.979,0,0.043,0.895,1.59e-05,0.0944,0.557,120.308,4,tango,Alfredo De Angelis,23.0,35521.0,skipped_existing,data/audio/2keD5MiS8qMZCBZG1sCFXJ.mp3
1401,69793,5JskGMXm53bay2bphweIzK,Manjari,Vinodha Yaathra (Original Motion Picture Soundtrack),Kayyetha Kombatho - Female Version,20,298226,False,0.705,0.438,4,-8.229,0,0.0276,0.215,0.0,0.234,0.596,99.098,3,malay,Manjari,34.5,4167.0,skipped_existing,data/audio/5JskGMXm53bay2bphweIzK.mp3
1402,25484,6Amq2tXHgnGDU5KbasyxGl,Franziska,Unsere Stadt,Unsere Stadt,33,203988,False,0.698,0.858,5,-4.605,0,0.0371,0.12,0.0,0.0864,0.669,127.919,4,disco,Franziska,36.0,7542.0,skipped_existing,data/audio/6Amq2tXHgnGDU5KbasyxGl.mp3
1403,55844,2XAQw5pC8vsJbz8Hc619RX,Divya Kumar,Wrong Side Raju,Gori Radha Ne Kado Kaan,44,308218,False,0.478,0.846,2,-4.799,1,0.146,0.367,0.0,0.0803,0.758,149.708,3,indian,Divya Kumar,49.5,41932.0,skipped_existing,data/audio/2XAQw5pC8vsJbz8Hc619RX.mp3
1404,24727,25toY01sa4kxzFEArX3t5x,Surgeon,Screw the Roses,Shaper of the Unknown,5,327342,False,0.564,0.89,1,-7.654,1,0.36,0.126,0.723,0.661,0.218,133.981,4,detroit-techno,Surgeon,8.0,107002.0,skipped_existing,data/audio/25toY01sa4kxzFEArX3t5x.mp3
1405,17452,2PAwc7JR6ASO6BFuT5jMJE,Gesaffelstein,Hyperion,Memora,34,217106,False,0.624,0.494,11,-12.832,0,0.0321,0.199,0.808,0.107,0.0393,99.045,4,club,Gesaffelstein,49.0,1598332.0,skipped_existing,data/audio/2PAwc7JR6ASO6BFuT5jMJE.mp3
1406,95411,3c3fGYInSsmyJ9EY6oibsl,Jerry Rivera,Cuenta Conmigo,Una En Un Million,31,301506,False,0.755,0.618,10,-11.415,1,0.0395,0.438,0.000822,0.0832,0.855,87.55,4,salsa,Jerry Rivera,33.0,269340.0,skipped_existing,data/audio/3c3fGYInSsmyJ9EY6oibsl.mp3
1407,26657,6se84SHDm1GukrncLMJQMW,Kristen Anderson-Lopez;Robert Lopez,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),All Is Found - Instrumental,44,127343,False,0.185,0.18,5,-16.276,1,0.0376,0.837,0.743,0.0891,0.0403,79.236,4,disney,Kristen Anderson-Lopez,42.25,93.0,skipped_existing,data/audio/6se84SHDm1GukrncLMJQMW.mp3
1408,90948,69V5zjHCZzpu7qrqi0N0p6,Alberto Vazquez,16 Éxitos: Baladas,Cuando Brilla La Luna,29,145751,False,0.455,0.455,10,-7.539,1,0.03,0.863,0.0,0.0686,0.466,98.718,3,rock-n-roll,Alberto Vazquez,34.0,1351.0,skipped_existing,data/audio/69V5zjHCZzpu7qrqi0N0p6.mp3
1409,32315,6jbFW8zxVlZ8smyFXwLMYw,Rovalio;Hasan Raheem;Umair,Aarzu (Rovalio & Umair Remix),Aarzu - Rovalio & Umair Remix,38,183061,False,0.758,0.646,5,-6.483,0,0.0932,0.26,8.97e-06,0.117,0.123,117.956,4,electronic,Rovalio,74.0,31469.0,skipped_existing,data/audio/6jbFW8zxVlZ8smyFXwLMYw.mp3
1410,113174,1LnhZGHXR4RJowuNz3wb1L,Hillsong Worship,There Is More,Be Still - Live,49,487666,False,0.352,0.433,5,-9.485,1,0.0285,0.0601,2.36e-05,0.103,0.0771,148.738,4,world-music,Hillsong Worship,49.0,211358.0,skipped_existing,data/audio/1LnhZGHXR4RJowuNz3wb1L.mp3
1411,9086,4vLSO7Eb2ye1co0IObd0yY,Colo de Deus,Ser Mais do Que Ter (Ao Vivo),Acaso Não Sabeis - Ao Vivo,51,400573,False,0.358,0.555,7,-7.033,1,0.0407,0.685,0.0,0.141,0.277,124.424,4,brazil,Colo de Deus,46.0,41572.0,skipped_existing,data/audio/4vLSO7Eb2ye1co0IObd0yY.mp3
1412,95713,1Y0jGLgesx4nlUv0JWjmnW,Gilberto Santa Rosa,Expresion,No La He Vuelto A Ver,28,259693,False,0.696,0.783,10,-8.277,1,0.0332,0.202,0.0,0.0746,0.769,166.77,4,salsa,Gilberto Santa Rosa,31.0,267638.0,skipped_existing,data/audio/1Y0jGLgesx4nlUv0JWjmnW.mp3
1413,85841,1z7Ua3JHgMN5ttBtX5TMlX,División Minúscula,Godínez del Rock,Las Luces De Esta Ciudad,37,267226,False,0.635,0.792,0,-4.287,1,0.0312,0.0196,0.0,0.104,0.743,122.008,4,punk-rock,División Minúscula,44.0,78230.0,skipped_existing,data/audio/1z7Ua3JHgMN5ttBtX5TMlX.mp3
1414,20804,6lknMmJZALXxx7emwwZWLX,Madonna;Sickick,Frozen,Frozen,76,120157,False,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,4,dance,Madonna,1.0,5799902.0,skipped_existing,data/audio/6lknMmJZALXxx7emwwZWLX.mp3
1415,73850,25z3WiJSmNFxLg9qpiannU,Green Velvet;Harvard Bass,Lazer Beams,Lazer Beams,39,379381,False,0.866,0.899,11,-8.191,1,0.0478,0.000314,0.831,0.101,0.12,127.009,4,minimal-techno,Green Velvet,42.25,250190.0,skipped_existing,data/audio/25z3WiJSmNFxLg9qpiannU.mp3
1416,74337,0m85o7Xiapkqe39TV6fMOG,Roberta Sá;Martinho Da Vila,Delírio no Circo - Ao Vivo,Pot-Pourri: Me Faz um Dengo / Disritmia - Ao Vivo,43,323778,False,0.644,0.685,7,-8.624,0,0.072,0.598,0.00187,0.913,0.563,87.91,4,mpb,Roberta Sá,43.5,190577.0,skipped_existing,data/audio/0m85o7Xiapkqe39TV6fMOG.mp3
1417,25555,2BU4dK1fu1CFLjTBz7ju7Q,The Jacksons,Scream,This Place Hotel (a.k.a. Heartbreak Hotel),55,343413,False,0.73,0.851,4,-4.085,0,0.101,0.243,0.000143,0.117,0.578,97.0,4,disco,The Jacksons,60.5,1282783.0,skipped_existing,data/audio/2BU4dK1fu1CFLjTBz7ju7Q.mp3
1418,49974,25k1Qv4vHmop3ZG69tiK0U,Psyko Punkz,Wietse,Define God,19,308800,False,0.482,0.736,8,-5.581,1,0.0422,0.022,0.11,0.0892,0.0624,150.003,4,hardstyle,Psyko Punkz,24.0,85960.0,skipped_existing,data/audio/25k1Qv4vHmop3ZG69tiK0U.mp3
1419,50779,1VQoEG86t2MYlVA2l7Bil1,Kotiteollisuus,Kotiteollisuus,Ei kukaan,20,329333,False,0.594,0.78,10,-6.204,0,0.0278,0.00836,0.72,0.0923,0.365,88.009,4,heavy-metal,Kotiteollisuus,22.5,121973.0,skipped_existing,data/audio/1VQoEG86t2MYlVA2l7Bil1.mp3
1420,82778,28QeAQyaa93Bp5CPYrHFUW,Buffalo Tom,Let Me Come Over,Velvet Roof,21,235400,False,0.413,0.937,0,-8.99,1,0.0485,2.17e-05,0.000105,0.238,0.604,134.993,4,power-pop,Buffalo Tom,20.0,148033.0,skipped_existing,data/audio/28QeAQyaa93Bp5CPYrHFUW.mp3
1421,14219,4EjdlRzIns3YulKVND2jr9,The Learning Station,7 Days of the Week,7 Days of the Week,55,93806,False,0.826,0.689,2,-6.038,1,0.0329,0.665,0.0,0.157,0.955,75.916,4,children,The Learning Station,49.75,29374.0,skipped_existing,data/audio/4EjdlRzIns3YulKVND2jr9.mp3
1422,8257,0QULNNd9z5s35entfiiXoa,Elle King;Miranda Lambert,Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),75,245625,False,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,4,blues,Elle King,64.0,766473.0,skipped_existing,data/audio/0QULNNd9z5s35entfiiXoa.mp3
1423,98269,6Xyykk1RigrvX50lDCqqXM,Serkan Kaya,Miras,Bu Şehrin Geceleri,28,373523,False,0.634,0.786,0,-3.695,1,0.0278,0.364,6.98e-06,0.372,0.469,104.993,4,show-tunes,Serkan Kaya,25.0,7240.0,skipped_existing,data/audio/6Xyykk1RigrvX50lDCqqXM.mp3
1424,101355,2Pob0B0xBaszDLVBDWNh0U,Sayulita,Amado Nervo,Amado Nervo,62,189065,False,0.0985,0.0341,10,-28.071,0,0.0435,0.93,0.851,0.108,0.0815,74.016,4,sleep,Sayulita,65.25,85499.0,skipped_existing,data/audio/2Pob0B0xBaszDLVBDWNh0U.mp3
1425,56715,17PGQK2meDHoEqSHnWmPJ1,When Chai Met Toast,When We Feel Young,Constellation,40,195421,False,0.526,0.701,0,-6.752,1,0.0415,0.399,0.000199,0.0718,0.184,147.185,4,indie-pop,When Chai Met Toast,48.5,30267.0,skipped_existing,data/audio/17PGQK2meDHoEqSHnWmPJ1.mp3
1426,95555,1fCI6EuZsIBtnNCFaohiiO,Orlando Marin,"Qué Chevere, Vol. II",El Timbalero,29,282000,False,0.645,0.537,7,-12.642,0,0.0536,0.823,0.389,0.329,0.84,103.785,4,salsa,Orlando Marin,36.0,3382.0,skipped_existing,data/audio/1fCI6EuZsIBtnNCFaohiiO.mp3
1427,98613,183eww9uTE7m2gI5gWMWxT,Marin Mazzie;Peter Friedman;Steven Sutcliffe;Vanessa Townsell-Crisp;Brian Stokes Mitchell;Judy Kaye;Ragtime Ensemble,Ragtime: The Musical (Original Broadway Cast Recording),Till We Reach That Day,23,251133,False,0.228,0.318,8,-10.945,1,0.0388,0.954,0.0,0.0885,0.217,80.776,4,show-tunes,Marin Mazzie,27.0,23767.0,ok,data/audio/183eww9uTE7m2gI5gWMWxT.mp3
1428,96861,7aMj7JnG50vplpdNJRh0z9,Grupo Fundo De Quintal,O Quintal do Samba,Papo de Samba,35,202666,False,0.614,0.933,2,-5.113,1,0.114,0.377,0.0,0.617,0.811,95.618,4,samba,Grupo Fundo De Quintal,41.75,34484.0,skipped_existing,data/audio/7aMj7JnG50vplpdNJRh0z9.mp3
1429,54769,5BO3jlcMn6Do4vFo5tNsc2,Tineidae,Exo,Epilogue,8,295004,False,0.0846,0.16,8,-22.644,1,0.0412,0.736,0.964,0.122,0.0371,78.684,4,idm,Tineidae,10.0,22298.0,skipped_existing,data/audio/5BO3jlcMn6Do4vFo5tNsc2.mp3
1430,72136,2VjgDMPac8RDAaz2JH3UBs,Lamb of God,Omens,Denial Mechanism,51,157878,True,0.329,0.988,9,-4.539,1,0.228,6.95e-05,0.914,0.236,0.16,197.852,4,metalcore,Lamb of God,55.0,1475382.0,skipped_existing,data/audio/2VjgDMPac8RDAaz2JH3UBs.mp3
1431,10904,7HPBJEy5u0YbTmKIJ9Uk7O,Deekline;Specimen A,Oh No!,Oh No!,10,200000,False,0.655,0.866,8,-2.535,0,0.0438,0.0376,0.639,0.0968,0.532,174.122,4,breakbeat,Deekline,17.25,89638.0,skipped_existing,data/audio/7HPBJEy5u0YbTmKIJ9Uk7O.mp3
1432,43833,27oqpECc2wygxRAIBCgxHa,Machine Head,Bloodstone & Diamonds,Game Over,56,396736,False,0.237,0.984,1,-4.017,1,0.174,0.000372,3.83e-06,0.0841,0.285,98.231,3,groove,Machine Head,57.5,1225971.0,ok,data/audio/27oqpECc2wygxRAIBCgxHa.mp3
1433,104822,3RfmZepJErldBC4JXut6L9,Beret;Melendi,Prisma,Desde cero (con Melendi),61,202129,False,0.495,0.461,2,-8.158,1,0.0496,0.249,0.0,0.126,0.25,113.029,5,spanish,Beret,69.75,114836.0,skipped_existing,data/audio/3RfmZepJErldBC4JXut6L9.mp3
1434,63670,5wld1yDuuHP2Ju8pjThmcZ,Koji Kikkawa,SINGLES+,せつなさを殺せない2014,34,316760,False,0.525,0.774,11,-4.228,0,0.0327,0.000332,0.0,0.138,0.736,137.869,4,j-rock,Koji Kikkawa,36.0,6766.0,ok,data/audio/5wld1yDuuHP2Ju8pjThmcZ.mp3
1435,94788,20GbyJrUmAAZIt2x180YUF,Arden Jones;Allen Haley,age tape 3,serotonin highs (feat. Allen Haley),59,154787,False,0.724,0.855,1,-3.001,0,0.0393,0.00705,0.0,0.095,0.476,94.006,4,sad,Arden Jones,63.0,236932.0,skipped_existing,data/audio/20GbyJrUmAAZIt2x180YUF.mp3
1436,29610,4alPbFkCasI3admYNY3JvO,Hairitage,Double Dipping,Double Dipping,40,172800,True,0.506,0.993,1,-0.394,1,0.474,0.105,0.101,0.473,0.198,75.018,4,dubstep,Hairitage,53.5,42587.0,skipped_existing,data/audio/4alPbFkCasI3admYNY3JvO.mp3
1437,92791,5ZiPfpJcQXVDEOypizITeV,The Reverend Horton Heat,Laughin' & Cryin' With The Reverend Horton Heat,Drinkin' & Smokin' Cigarettes,24,244613,False,0.55,0.83,0,-4.467,1,0.0708,0.53,2.7e-05,0.233,0.887,94.693,4,rockabilly,The Reverend Horton Heat,27.75,180940.0,skipped_existing,data/audio/5ZiPfpJcQXVDEOypizITeV.mp3
1438,13436,1wkBXeAd645EksAwEHAyY4,Mr. Fingers,Introduction,Waves Against the Shore,10,301601,False,0.768,0.444,7,-13.067,0,0.154,0.027,0.108,0.0577,0.95,216.558,3,chicago-house,Mr. Fingers,15.25,223372.0,ok,data/audio/1wkBXeAd645EksAwEHAyY4.mp3
1439,55296,3cGMTR0B5zA3zQsVJjddtQ,Pritam;Arijit Singh,Yaariyan,Love Me Thoda Aur,56,265810,False,0.53,0.557,7,-6.373,1,0.031,0.648,0.00029,0.123,0.359,86.983,4,indian,Pritam,66.0,306042.0,skipped_existing,data/audio/3cGMTR0B5zA3zQsVJjddtQ.mp3
1440,112309,3M9kaCvxRrELK2dyrcYdnz,MAW;Myndless Grimes,BUZ,Benim Olsan Sen,41,224000,False,0.593,0.537,10,-9.112,0,0.0389,0.0662,0.00407,0.131,0.146,164.976,4,turkish,MAW,42.5,19600.0,skipped_existing,data/audio/3M9kaCvxRrELK2dyrcYdnz.mp3
1441,5962,4cXlM7IelyGNnaOiROPZqn,Kiro Akiyama,アイデンティティ,アイデンティティ,50,269813,False,0.264,0.889,8,-3.494,1,0.0589,9.8e-06,0.0396,0.0857,0.492,118.977,4,anime,Kiro Akiyama,58.75,96785.0,ok,data/audio/4cXlM7IelyGNnaOiROPZqn.mp3
1442,108467,7c92cTydAXc4dmwTsjMkwl,Enrique Rodríguez;Armando Moreno,Mujeres Feas,Sonia,19,215546,False,0.615,0.49,0,-8.426,0,0.0349,0.593,0.499,0.37,0.819,129.133,4,tango,Enrique Rodríguez,22.5,4762.0,ok,data/audio/7c92cTydAXc4dmwTsjMkwl.mp3
1443,58777,6HZVxvuufNgDpqkWLjZ2RH,Skindred,Shark Bites and Dog Fights,Corrupted,24,216413,False,0.567,0.892,0,-5.964,0,0.0477,8.21e-05,0.000482,0.422,0.621,143.98,4,industrial,Skindred,24.5,654533.0,skipped_existing,data/audio/6HZVxvuufNgDpqkWLjZ2RH.mp3
1444,57101,1FWsomP9StpCcXNWmJk8Cl,Cigarettes After Sex,Cigarettes After Sex,K.,78,320030,False,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,4,indie,Cigarettes After Sex,68.0,2983888.0,skipped_existing,data/audio/1FWsomP9StpCcXNWmJk8Cl.mp3
